Division_code,Division,Subdivision_Code,Subdivision_name,Group_Code,Group_Name,Family_Code,Family_Name,title_Code,title_x,2004_code,title_y,Description
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.12,"Manager, Storage and Warehousing",1226.5,"Manager, Storage and","Warehousing Manager, Storage and Warehousing supervises, co-ordinates and controls within authority delegated, public or private organizations or establishments or one or more of its departments, branches or sections engaged in providing storage and warehouse facilities to parties concerned and renders such other additional facilities as may be laid down or agreed to in business terms and conditions. May specialize in handling any particular type of item or commodity or sectional management and be designated accordingly. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.1201,Warehouse Supervisor,,Warehouse Supervisor,"Warehouse Supervisor in the Logistics industry is also known as Supervisor, Warehouse In Charge. Individuals in this role need to collect components required to obtain the required lists and information from the Data Entry Operator (DEO), plan the schedule for the day, allocate work to workers and oversee them for successful completion. Their responsibilities include solving operational issues in the warehouse and ensure smooth operations. Qualification Pack Details: QP NOS Reference LSC/Q2307 QP NOS Name Warehouse Supervisor NSQF Level 5 ISCO 08 Unit Group Details: Code  1324 VOLUME II A National Classification of Occupations – 2015 Division 1 50 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.13,"Goods Supervisor, Railway",1226.52,"Goods Supervisor, Railway","Goods Supervisor, Railway supervises receipt, storage, despatch and delivery of goods, parcels, freights, etc. by rail. Regulates booking of materials for dispatch according to availability of waggons and ensures their easy flow as per priority the list. Inspects goods booked for proper packing and checks contents with sender's declaration. Checks adequacy of storage facilities for goods received. Directs loading of goods in waggons as instructed by Traffic Controller based on availability of clearance at other stations. Allots platforms for loading and unloading of goods to ensure speedy movement of waggons and minimise delays. Ensures compliance with necessary precautionary measures for loading and unloading explosives, inflammable, and like materials. Arranges for the delivery of goods to consignee against authorisations. Examines complaints and reports cases of thefts, shortages, losses, etc. to higher authorities for investigation. May issue receipts for goods received and payments made. May conduct loading and unloading operations. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.14,"Goods Supervisor, Road Transport",1226.54,"Goods Supervisor, Road Transport","Goods Supervisor, Road Transport supervises receipt, storage, despatch and delivery of goods, parcels, freights, etc. by road transport. Co-ordinates running of lorry services and assists in fixing up competent Drivers and Cleaners, taking into consideration nature of transportation required. Inspects goods to be transported, checks their packing, if necessary, and directs loading and unloading operations. Makes test checks of calculation of charges. Travels on line and makes surprise checks to ensure that the contents of lorry, tallies with the way bill. Makes suitable arrangements for transportation of goods in cases of breakdowns and accidents. Suggests competitive revised freight rates, as and when required, for better profits and business. Ensures that goods are properly received and, delivered to consignees and also that staff members behave properly. Investigates into complaints and recommends suitable remedial or disciplinary action. May make deliveries to consignees against authorisation. May calculate charges and issue receipts for payments made. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.15,"Station Master, Railway",1226.6,"Station Master, Railway","Station Master, Railway co-ordinates work of all employees at railway station and supervises operation of all trains within his station limits. Notifies employees of changes in arrival and departure times of trains, boarding track numbers, and other changes affecting passengers for announcement over loud speakers and for posting on call board. Ascertains that shift workers and train crew report at their scheduled time, and obtains replacements, if necessary. Supervises VOLUME II A National Classification of Occupations – 2015 Division 1 51 activities of passenger service personnel to ensure efficient and courteous service. Obtains clearance of line from next or junction station. Authorizes departure of passenger trains after transfer of mail and baggage is completed, delaying its departure, if necessary, for arrival of connecting train or on notification of train crew or Yardmaster. Authorizes repairs of station facilities or delegates their supervision. Investigates into causes of public complaints, minor accidents, etc. and takes remedial steps. Reports major mistakes, accidents, etc. to higher authorities, arranges transhipment of stranded passengers, and assists in providing first aid, medical, food and other services. Supervises performance of clerical and station staff, maintains prescribed records, registers, accounts, stock position, etc. and submits reports and returns as scheduled. May perform clerical tasks, sell tickets, etc. in small stations. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.16,"Platform Inspector, Railway",1226.62,"Platform Inspector, Railway","Platform Inspector, Railway controls platform staff and ensures cleanliness and general appearance of platform and attached rooms at Railway Stations. Supervises work of Porters to ensure that passengers are not overcharged or harassed by them. Allots duties to station service staff, checks cleanliness of platforms, waiting rooms, tea stalls, refreshment rooms etc. and ensures that they are clean and proper hygienic standard is maintained. Prevents entry of unlicensed Porters, Vendors etc., inside the platform. Inspects directional notices, posters and advertisements displayed on platform and gets defective and unauthorized ones removed. Attends to complaints, requests and inquiries from passengers and arranges services as provided under rules. Ensures safety of passengers in waiting rooms and takes necessary steps to prevent theft or any other illegal act within his jurisdiction. May intervene or settle platform disputes amongst passengers. May check overcrowding of passengers on platform and ensure their smooth flow by locating passages and incoming and outgoing gates at convenient places, in consultation with Station Master. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.17,"Rates Inspector, Railway",1226.64,"Rates Inspector, Railway","Rates Inspector, Railway scrutinizes cases and submits proposals in connection with reduction or enhancement of rates or fares. Examines existing rates of storing, handling and transporting goods, parcels and luggage. Examines passengers’ fares for various classes of travel by railways and calculates item-wise net cost to determine profit or loss incurred by the government. Studies proposals and public demands for quick and safe transport and travel amenities and determines feasibility of introducing them within available resources. Computes data and suggests proposal to Commercial Manager or appropriate authority to increase or reduce rates and fares, ensuring profit and improved service. May suggest measures to prevent malpractices, theft and loss of booked articles to minimise VOLUME II A National Classification of Occupations – 2015 Division 1 52 payment of compensation to public. May suggest introduction or extension of railway service to productive areas to earn freight. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.18,"Depot Starter, Tram",1226.65,"Depot Starter, Tram","Depot Starter, Tram supervises work relating to allocation of operational staff and starting of trams from depots according to timetable. Obtains vehicle numbers from the engineering department for morning and evening turn out and prepares allocation statement showing route, route symbol and vehicles assigned. Maintains daily duty rotation board, weekly offs, leave and absentee statements of Tram Conductors and Drivers, arranges substitutes for absentees and forwards attendance statement to Time Keeper. Assigns Drivers and Conductors for duty to appropriate vehicles according to requirements of each vehicle. Announces crew and vehicle numbers as per stabling plan and ensures that vehicles turn out from depot at scheduled time and display appropriate route, route symbol and destination boards. Rearranges services during peak hours and periods of traffic congestion under instruction from higher authorities. Submits reports of vehicles turned out, routes covered, etc. Takes charge of lost items handed over by Conductors, Drivers or passengers and forwards them to lost property office at the headquarter. May take special measures during disturbances or abnormal conditions. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.19,"Section Controller, Railway",1226.67,"Section Controller, Railway","Section Controller, Railway controls movement of rail traffic within his section, arranges crossing of trains, efficient utilization of waggons and formation of goods trains at junction stations. Controls movement of rail traffic within his territorial jurisdiction by constant telephonic contact with stations and on the basis of information received regarding movement of trains and rolling stock at different stations. Co-ordinates crossing of trains within his section with adjoining divisions and railways, according to time-table. Obtains full utilisation of waggons by adjusting supply and demand of waggons at different stations and controlling formation of trains at marshalling yard accordingly. Re- schedules rolling stock, transhipment, etc. in case of accidents and breakdowns. Maintains charts of running trains and ensures receipt and submission of prescribed reports and returns. May recommend changes in time table in accordance with public request and requirement. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.2,"Accident Officer, Tram",1226.69,"Accident Officer, Tram","Accident Officer, Tram conducts inquiries of tram accidents and submits detailed report for further action. Visits accident site to assess loss of human life and or damage to property, if any. Notes down VOLUME II A National Classification of Occupations – 2015 Division 1 53 names and addresses or identification marks of dead persons, contacts injured and provides medical aid to them. Informs nearest relatives of persons affected by the accident. Notes names of passengers and other persons present at the place of accident and records their statements. Examines tram-line and other accessories to determine the cause of accident such as sabotage, negligence of operation staff, etc. Submits detailed report to superiors. Investigates into complaints of passengers or other untoward incidents which might have caused the accident. May attend court proceedings for claims made, if any. May assist police in investigation of cause of accidents or assessment of damage or in launching criminal cases against saboteurs, hooligans, etc. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.21,"General Manager, Transport",1306.1,"General Manager, Transport","General Manager, Transport supervises, co-ordinates and controls, within authority delegated, efficient utilization of men, money and material in public or private organizations or establishments, or one or more of its departments, branches or sections, engaged in transporting passengers and freight by railways, tramways, buses, trucks, taxis, rickshaws, boats, launchers, ships, aircrafts and other means of transport, and operating services incidental to transport. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.22,"General Manager, Storage and Warehousing",1306.3,"General Manager, Storage and","Warehousing General Manager, Storage and Warehousing supervises, co-ordinates and controls within authority delegated, public or private organizations or establishments or one or more of its departments, branches or sections engaged in providing storage and warehouse facilities to parties concerned and render such other additional facilities as may be laid down or agreed to in business terms and conditions. May specialize in handling any particular type of item or commodity or sectional management and be designated accordingly. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.99,"Supply, Distribution and Related Managers and 
General Managers, Other",1226.9,"Supply, Distribution and Related","Managers and General Managers, Other Supply, Distribution and Related Managers and General Managers, Other, includes managers engaged in Transport, Storage and Communication, not elsewhere classified. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers Group 133 Information and Communications Technology Services Manager VOLUME II A National Classification of Occupations – 2015 Division 1 54 Information and Communications Technology Service Managers plan, direct, and co-ordinate the acquisition, development, maintenance and use of computer and telecommunication systems. Occupations in this Group are classified into the following Families: 1330 Information and Communication Technology Services Managers Family 1330 Information and Communication Technology Services Managers Information and Communications Technology Service Managers plan, direct, and co-ordinate the acquisition, development, maintenance and use of computer and telecommunication systems."
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.01,"Manager, Communication",1226.4,"Manager, Communication","Manager, Communication organizes, co- ordinates and supervises within authority delegated, efficient utilization of men, money and material in public or private organizations, or one or more of its branches or departments engaged in providing postal, telephone, telegraph, wireless and other communication services. Is designated according to work performed, authority exercised or communication service managed such as: SUPERINTENDENT, POST OFFICES, SUPERINTENDENT, RAILWAY MAIL SERVICE. DISTRICT MANAGER, TELEPHONE, SUPERINTENDENT TELEGRAPHS. SUB-DIVISIONAL OFFICER, PHONES. ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager"
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.0101,Communication Analyst,,Communication Analyst,"Communication Analyst is responsible for communication materials supporting product development, programme delivery and client services. Qualification Pack Details: QP NOS Reference SSC/Q7102 QP NOS Name Communication Analyst NSQF Level 5 ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager"
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.02,"Contract Officer, Telephone/Liaising Officer/ 
PRO/Business Executive",1226.7,"Contract Officer,","Telephone/Liaising Officer/PRO/Business Executive Contract Officer, Telephone scrutinizes requests for telephones, executes contracts, prepares estimates and arranges stores, etc. for installing new telephone connections and supervises installation, removal and servicing of subscribers' apparatus. Scrutinizes requests from intending subscribers for installing new telephone connections, extensions and other telecommunication facilities and approves them. Prepares estimates of material for installation, removal and servicing of telephone apparatus. Organizes required personnel and supervises installation, removal and servicing of subscribers' apparatus. May VOLUME II A National Classification of Occupations – 2015 Division 1 55 make operating tests on circuits and relays to ensure proper functioning. May specialize only in one phase of work such as installation or maintenance. ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager"
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.03,Post Master,1226.8,Post Master,"Post Master controls and co-ordinates work of all employees under him in post- office to ensure efficient service to public in accordance with rules and regulations prescribed. Allocates and assigns responsibilities of subordinate personnel in his office. Maintains counters to facilitate service provided to public. Displays relevant postal rules and regulations and publicizes sales of special and commemorative stamp issues, Government bonds, etc. Controls sale of postage envelopes, stamps and other postal stationery and checks timely collection and delivery of letters, money orders, etc. within area prescribed. Checks cash book amounts, Saving Bank accounts and other prescribed records. Renders accounts to audit office relating to his office and sub-offices. Disburses pay and allowance to all categories of staff working under him in post office or branch offices. May supervise functions of telegraph office, if attached to post office. May keep cash and valuables in joint custody with Treasurer. ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager"
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.06,"General Manager, Communication",1306.2,"General Manager, Communication","General Manager, Communication organizes, co-ordinates and supervises within authority delegated, efficient utilisation of men, money and material in public or private organizations, or one or more of its branches or departments engaged in providing postal, telephone, telegraph, wireless and other communication services. ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager"
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.0701,Cluster Manager,,Cluster Manager,"Cluster Manager is responsible for providing uninterrupted infra services to operators in the cluster. Ensure optimum utilization of resources; efficiency in reducing energy and other operational costs, delight customer by ensuring high up-time per mobile tower is maintained; adherence to compliance/performance parameters, technical and safety training of team and a holistic technical approach towards the entire infrastructure present at cell sites/mobile towers. Qualification Pack Details: QP NOS Reference TEL/Q4102 QP NOS Name Cluster Manager NSQF Level 6 ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager"
1,Manangers,13,Production and Specialized Services Managers,133,"Information and Communications Technology 
Services Manager",1330,"Information and Communication Technology 
Services",1330.99,"Information and Communication Technology 
Services Manager, Other",,VOLUME II A,"National Classification of Occupations – 2015 Division 1 56 Information and Communication Technology Services Manager, Other Information and Communication Technology Services Manager, Other include managers who plan, direct, and co-ordinate the acquisition, development, maintenance and use of computer and telecommunication systems not elsewhere classified. ISCO 08 Unit Group Details: Code  1330 Title  Information and Communication Technology Services Manager Group 134 Professional Services Managers Professional Services Managers plan, direct and co-ordinate the provision of childcare, health, welfare, education and other professional services, and manage the branches of institutions providing financial and insurance services. Occupations in this Group are classified into the following Families: 1341 Child Care Service Managers 1342 Health Services Managers 1343 Aged Care Services Managers 1344 Social Welfare Managers 1345 Education Managers 1346 Financial and Insurance Service Branch Managers 1349 Professional Services Managers Not Elsewhere Classified Family 1341 Child Care Service Managers Child Care Service Managers plan, direct, co-ordinate and evaluate the provision of care for children in before-school, after- school, vacation and day care centres and services. Family 1342 Health Services Managers Health Service Managers plan, direct co- ordinate and evaluate the provision of clinical and community health care services in hospitals, clinics, public health agencies and similar organizations. Family 1343 Aged Care Services Managers Aged Care Service Managers plan, direct co-ordinate and evaluate the provision of residential and personal care services for individuals and families who are in need of such services due to the effects of ageing. Family 1344 Social Welfare Managers Social Welfare Managers plan, direct, and co-ordinate the provision of social and community service programmes such as income support, family assistance, children’s services and other community programmes and services. Family 1345 Education Managers Education Managers plan, direct, co- ordinate and evaluate the educational and administrative aspects of education services, primary and secondary schools, VOLUME II A National Classification of Occupations – 2015 Division 1 57 colleges and faculties and departments in universities and other educational institutions."
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1341,Child Care Service Managers,,,,,
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1342,Health Services Managers,,,,,
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1343,Aged Care Services Managers,,,,,
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1344,Social Welfare Managers,,,,,
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1345,Education Managers,1345.01,Headmaster,1229.2,Headmaster,"Head Master directs and co-ordinates educational, administrative, and counselling activities of primary or secondary school. Develops and evaluates educational programmes to ensure conformance to state and school board standards. Develops and co-ordinates educational programmes through meetings with staff, review of teachers' activities, and issuance of directives. Confers with teachers, students, and parents concerning educational and behavioural problems in school. Establishes and maintains relationships with colleges, community organizations, and other schools to co-ordinate educational services. Requisitions and allocates supplies, equipment, and instructional material as needed. Directs preparation of class schedules, cumulative records, and attendance reports. Observes and evaluates teacher performance. interviews and hires teachers. Walks about school buildings and property to monitor safety and security. Plans and monitors school budget. May plan and direct building maintenance. May develop and administer educational programmes for students with mental or physical handicaps. ISCO 08 Unit Group Details: Code 1345 Title Education Managers Family 1346 Financial and Insurance Service Branch Managers Financial and Insurance Service Branch Managers plan, direct, and co-ordinate the branches of institutions that provide financial and insurance services, such as banks, building societies, credit unions and insurance companies. They provide advice and assistance to clients on financial and insurance matters."
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1346,Financial and Insurance Service Branch,1346.01,"Manager, Bank",1227.1,"Manager, Bank","Manager, Bank organizes, controls and supervises, within authority delegated, activities of private or public bank or one or more of its departments or branches. Is designated according to authority delegated or work performed such as: GENERAL MANAGER (BANK), MANAGER, LOANS DEPARTMENT (BANK) MANAGER, FOREIGN EXCHANGE DEPARTMENT (BANK). MANAGER, BANKING DEPARTMENT (BANK). CURRENCY OFFICER (BANK). CHIEF OFFICER, CREDIT (BANK). DISTRICT MANAGER(BANK). BRANCH MANAGER (BANK). ISCO 08 Unit Group Details: Code  1346 Title  Financial and Insurance Service Branch Managers"
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1346,Financial and Insurance Service Branch,1346.02,"Manager, Insurance",1227.2,"Manager, Insurance","Manager, Insurance organizes, controls and supervises, within authority delegated, activities of private or public organizations or one or more of its departments or branches, engaged in life, fire, accident, marine and other general insurance business. Is designated VOLUME II A National Classification of Occupations – 2015 Division 1 58 according to work performed or authority exercised such as: ZONAL MANAGER (INSURANCE), DIVISIONAL MANAGER (INSURANCE). REGIONAL MANAGER (INSURANCE), AREA MANAGER (INSURANCE), BRANCH MANAGER (INSURANCE), BRANCH SECRETARY (INSURANCE), MANAGER, LIFE DEPARTMENT (INSURANCE). ISCO 08 Unit Group Details: Code  1346 Title  Financial and Insurance Service Branch Managers"
1,Manangers,13,Production and Specialized Services Managers,134,Professional Services Managers,1346,Financial and Insurance Service Branch,1346.99,"Financial and Insurance Service Branch 
Managers, Other",1227.9,Financial and Insurance Service,"Branch Managers, Other Financial and Insurance Service Branch Managers, Other include managers engaged in business services, not elsewhere classified. ISCO 08 Unit Group Details: Code  1346 Title  Financial and Insurance Service Branch Managers Family 1349 Professional Services Managers Not Elsewhere Classified This unit group covers managers who plan, direct co-ordinate and evaluate the provision of specialized professional and technical services and are not classified in sub-major group 12, Business Services and Administration Managers, or elsewhere in sub-major group 13, Professional Services Managers. For instance, Managers responsible for the provision of policing, corrective actions, library, legal and fire services are classified here. Sub Division 14 Hospitality, Retail and Other Services Managers Hospitality, Retail and Other Services Managers plan, organize and direct the operations of establishments which provide accommodation, hospitality, retail and other services. Tasks performed by workers in this sub- major group usually include: planning and organizing special functions, sporting, gaming and entertainment activities and the range and mix of products, stock levels and service standards; promoting and selling goods and services; observing liquor, gaming, health and other laws and regulations; developing and reviewing policies, programmes and procedures concerning customer relations and goods and services provided; promoting facilities, for conferences, conventions and trade shows, to potential customers; organizing the purchase and maintenance of transport vehicles, equipment and fuel, and transporting goods; controlling the selection, training and supervision of staff; ensuring compliance with occupational health and safety regulations. Occupation in this Sub Division are classified into the following Groups: 141 Hotel and Restaurant Managers 142 Retail and Wholesale Trade Managers 143 Other Services Managers Group 141 Hotel and Restaurant Managers Hotel and Restaurant Managers plan, organize and direct the operations of establishments that provide VOLUME II A National Classification of Occupations – 2015 Division 1 59 accommodation, meals, beverages and other hospitality services. Occupations in this Group are classified into the following Families: 1411 Hotel Managers 1412 Restaurant Managers Family 1411 Hotel Managers Hotel Managers plan, organize and direct the operations of hotels, motels and similar establishments to provide guest accommodation and other services."
1,Manangers,14,"Hospitality, Retail and Other Services Managers",141,Hotel and Restaurant Managers,1411,Hotel Managers,1411.01,"Manager, Lodging and Catering 
Services/Resident Manager",1225.1,"Manager, Lodging and Catering","Services/Resident Manager Manager, Lodging and Catering Services organizes and supervises, within authority delegated, efficient utilisation of men, money and material in public or private organizations or establishments, or one or more of its departments or branches, engaged in preparing and serving food, drinks and beverages and providing lodging and camping facilities to public. Included are: MANAGER, HOTEL. MANAGER, RESTAURANT. MANAGER, CAFE, MANAGER, TEA HOUSE. MANAGER, COFFEE HOUSE. MANAGER, BAR, MANAGER, REST HOUSE. ISCO 08 Unit Group Details: Code 1411 Title Hotel Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",141,Hotel and Restaurant Managers,1411,Hotel Managers,1411.02,"General Manager, Lodging and Catering Services",1305.1,"General Manager, Lodging and","Catering Services General Manager, Lodging and Catering Services organizes and supervises, within authority delegated, efficient utilization of men, money and material in public or private organizations or establishments, or one or more of its departments or branches, engaged in preparing and serving food, drinks and beverages and providing lodging and camping facilities to public. Included are: GENERAL MANAGER, HOTEL. MANAGER, RESTAURANT. MANAGER, CAFE, MANAGER, TEA HOUSE, MANAGER, COFFEE HOUSE, MANAGER, BAR, MANAGER, REST HOUSE. ISCO 08 Unit Group Details: Code 1411 Title Hotel Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",141,Hotel and Restaurant Managers,1411,Hotel Managers,1411.99,"Hotel Managers, Others",1225.9,"Hotel Managers, Others","Production and Operation Department Managers in Restaurants and Hotels, Other include Managers engaged both in restaurants and hotels, not elsewhere classified. ISCO 08 Unit Group Details: Code 1411 Title Hotel Managers Family 1412 Restaurant Managers Restaurant Managers plan, organize and direct the operations of cafes, restaurants and related establishments to provide dining and catering services."
1,Manangers,14,"Hospitality, Retail and Other Services Managers",141,Hotel and Restaurant Managers,1412,Restaurant Managers,1412.01,"Manager, Fast Food Service",1225.2,"Manager, Fast Food Service","Manager, Fast Food Service manages franchised or independent fast food or VOLUME II A National Classification of Occupations – 2015 Division 1 60 wholesale prepared food establishments. Directs, co-ordinates, and participates in preparation of and cooking, wrapping or packing types of food served or prepared by establishments, collects money from in-house or take-out customers or assembles food orders for wholesale customers. Co-ordinates activities of workers engaged in keeping business records, collecting and paying accounts, ordering or purchasing supplies, and delivery of foodstuff to wholesale or retail customers. Interviews, hires, and trains personnel. May contact prospective wholesale customers, such as mobile food vendors, Vending Machine Operators, bar and tavern owners, and institutional personnel, to promote sale of prepared food. May establish delivery routes and schedules for supplying wholesale customers. Workers may be known according to the type or name of franchised establishment or type of prepared foodstuff retailed or wholesaled. ISCO 08 Unit Group Details: Code 1412 Title Restaurant Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",141,Hotel and Restaurant Managers,1412,Restaurant Managers,1412.99,"Restaurant Managers, Other",1305.9,"Restaurant Managers, Other","General Managers, Restaurants and Hotels, other include all other General Managers engaged in restaurant, hotel and other related activities, not elsewhere classified. ISCO 08 Unit Group Details: Code 1412 Title Restaurant Managers Group 142 Retail and Wholesale Trade Managers Retail and Wholesale Trade Managers plan, organize, co-ordinate and control the operations of establishments that sell goods on a retail or wholesale basis. They are responsible for the budgets, staffing and strategic and operational direction of shops, or of organizational units within shops that sell particular types of product. Occupations in this Group are classified into the following Families: 1420 Retail and Wholesale Trade Managers Family 1420 Retail and Wholesale Trade Managers Retail and Wholesale Trade Managers, plan, organize, co-ordinate and control the operations of establishments that sell goods on a retail or wholesale basis. They are responsible for the budgets, staffing and strategic and operational direction of shops, or of organizational units within shops that sell particular types of products."
1,Manangers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.01,"Manager, Wholesale Trade",1224.1,"Manager, Wholesale Trade","Manager, Wholesale Trade organizes and manages wholesale trade organizations, or one or more if its branches or departments, engaged in buying goods and selling them for profits to retailers or industrial and commercial consumers. Is designated according to work performed or level of responsibility such as: MANAGER (Wholesale Trade), BRANCH MANAGER (Wholesale Trade), SALES MANAGER (Wholesale Trade). ISCO 08 Unit Group Details: VOLUME II A National Classification of Occupations – 2015 Division 1 61 Code  1420 Title  Retail and Wholesale Trade Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.02,"Manager, Retail Trade",1224.2,"Manager, Retail Trade","Manager, Retail Trade organizes and manages retail trade organizations, or one or more of its branches or departments, engaged in buying goods and merchandise and selling them for profit to customers. Is designated according to work performed or level of responsibility such as: BRANCH MANAGER (Retail Trade). AREA MANAGER (Retail Trade, DEPARTMENTAL MANAGER (Retail Trade). ISCO 08 Unit Group Details: Code  1420 Title  Retail and Wholesale Trade Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.03,"Manager, Export",1224.3,"Manager, Export","Manager, Export directs foreign sales and service outlets of an organization:. Negotiates contracts with foreign sales and distribution centres to establish outlets. Directs clerical staff in expediting export correspondence, bid requests, and credit collections. Arranges shipping details, such as export licenses, customs declarations, and packing, shipping, and routing of products. Directs clerical and technical staff in preparation of foreign language sales manuals. Expedites import- export arrangements and maintains current information on import-export tariffs, licenses, and restrictions. ISCO 08 Unit Group Details: Code  1420 Title  Retail and Wholesale Trade Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.04,"General Manager, Wholesale Trade/Senior",1304.1,"General Manager, Wholesale","Trade/Senior Manager, Wholesale Trade General Manager, Wholesale Trade organizes and manages wholesale trade organizations, or one or more of its branches or departments engaged in buying goods and selling them for profits to retailers or industrial and commercial consumers. ISCO 08 Unit Group Details: Code  1420 Title  Retail and Wholesale Trade Managers"
1,Manangers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.05,"General Manager, Retail Trade, Senior Manager, 
Retail Trade",1304.2,"General Manager, Retail Trade,","Senior Manager, Retail Trade General Manager, Retail Trade organizes and manages retail trade organizations, or one or more of its branches or departments, engaged in buying goods and merchandise and selling them for profit to customers. ISCO 08 Unit Group Details: Code  1420 Title  Retail and Wholesale Trade Managers"
